draw,gene_id,gene_name,rank,in_top_10
540,dd_Smed_v6_16955_0_1,dd16955,11,False
540,dd_Smed_v6_28888_0_1,dd28888,10,True
540,dd_Smed_v6_18207_0_1,dd18207,17,False
540,dd_Smed_v6_16007_0_1,dd16007,24,False
540,dd_Smed_v6_37930_0_1,dd37930,14,False
540,dd_Smed_v6_31217_0_1,dd31217,45,False
540,dd_Smed_v6_30562_0_1,dd30562,27,False
540,dd_Smed_v6_6626_0_1,dd6626,28,False
540,dd_Smed_v6_14824_0_1,dd14824,9,True
540,dd_Smed_v6_11930_0_1,dd11930,23,False
540,dd_Smed_v6_29211_0_1,dd29211,22,False
540,dd_Smed_v6_34144_0_1,dd34144,38,False
540,dd_Smed_v6_12170_0_1,dd12170,35,False
540,dd_Smed_v6_12722_0_1,dd12722,30,False
540,dd_Smed_v6_35379_0_1,dd35379,19,False
540,dd_Smed_v6_11150_0_1,dd11150,25,False
540,dd_Smed_v6_10320_0_1,dd10320,42,False
540,dd_Smed_v6_36829_0_1,dd36829,20,False
540,dd_Smed_v6_12010_0_1,dd12010,51,False
540,dd_Smed_v6_4048_0_1,dd4048,46,False
540,dd_Smed_v6_12317_0_1,dd12317,15,False
540,dd_Smed_v6_20282_0_1,dd20282,44,False
540,dd_Smed_v6_17324_0_1,dd17324,13,False
540,dd_Smed_v6_14213_0_1,dd14213,18,False
540,dd_Smed_v6_9774_0_1,Six1/2-2,31,False
540,dd_Smed_v6_18125_0_1,dd18125,39,False
540,dd_Smed_v6_13474_0_1,dd13474,47,False
540,dd_Smed_v6_9596_0_1,dd9596,33,False
540,dd_Smed_v6_15253_0_1,pitx,63,False
540,dd_Smed_v6_17476_0_1,dd17476,52,False
540,dd_Smed_v6_7227_0_1,dd7227,55,False
540,dd_Smed_v6_16646_0_1,dd16646,66,False
540,dd_Smed_v6_11893_0_1,dd11893,37,False
540,dd_Smed_v6_33456_0_1,dd33456,50,False
540,dd_Smed_v6_18422_0_1,dd18422,29,False
540,dd_Smed_v6_46523_0,dd46523,77,False
540,dd_Smed_v6_13704_0_1,ptf-4,61,False
540,dd_Smed_v6_33575_0_1,dd33575,43,False
540,dd_Smed_v6_16524_0_1,dd16524,56,False
540,dd_Smed_v6_9287_0_1,dd9287,41,False
540,dd_Smed_v6_14753_0_1,ascl-2,48,False
540,dd_Smed_v6_10911_0_1,dd10911,82,False
540,dd_Smed_v6_13898_0_1,nkx2-like,32,False
540,dd_Smed_v6_7033_0_1,dd7033,59,False
540,dd_Smed_v6_16466_0_1,dd16466,49,False
540,dd_Smed_v6_16124_0_1,runt-1,53,False
540,dd_Smed_v6_14633_0_1,otxA,40,False
540,dd_Smed_v6_37276_0_1,dd37276,58,False
540,dd_Smed_v6_52497_0_1,hmx-1,34,False
540,dd_Smed_v6_1399_0_1,dd1399,74,False
540,dd_Smed_v6_25769_0_1,dd25769,86,False
540,dd_Smed_v6_48430_0_1,ovo,64,False
540,dd_Smed_v6_19286_0_1,dd19286,67,False
540,dd_Smed_v6_15104_0_1,ap2,65,False
540,dd_Smed_v6_49988_0_1,dd49988,36,False
540,dd_Smed_v6_13056_0_1,tcf1,81,False
540,dd_Smed_v6_15555_0_1,pou4l-1,70,False
540,dd_Smed_v6_15144_0_1,lhx2/9,54,False
540,dd_Smed_v6_2442_0_1,dd2442,57,False
540,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),84,False
540,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",76,False
540,dd_Smed_v6_6114_0_1,dd6114,90,False
540,dd_Smed_v6_17731_0_1,sim,72,False
540,dd_Smed_v6_17726_0_1,Pax6A,60,False
540,dd_Smed_v6_38033_0_1,dd38033,93,False
540,dd_Smed_v6_9893_0_1,coe,80,False
540,dd_Smed_v6_18719_0_1,dd18719,62,False
540,dd_Smed_v6_14362_0_1,dd14362,85,False
540,dd_Smed_v6_17534_0_1,arh,71,False
540,dd_Smed_v6_12617_0_1,dd12617,75,False
540,dd_Smed_v6_58909_0_1,gata4/5/6-3,73,False
540,dd_Smed_v6_13215_0_1,soxB,88,False
540,dd_Smed_v6_17498_0_1,dd17498,91,False
540,dd_Smed_v6_15473_0_1,dd15473,68,False
540,dd_Smed_v6_10219_0_1,dd10219,69,False
540,dd_Smed_v6_13772_0_1,PROX-1,92,False
540,dd_Smed_v6_20755_0_1,dd20755,79,False
540,dd_Smed_v6_11935_0_1,dd11935,94,False
540,dd_Smed_v6_18972_0_1,dd18972,83,False
540,dd_Smed_v6_6470_0_1,tbx2/3b,78,False
540,dd_Smed_v6_9460_0_2,dd9460,97,False
540,dd_Smed_v6_6778_0_1,dd6778,95,False
540,dd_Smed_v6_14315_0_1,dd14937,87,False
540,dd_Smed_v6_8820_0_1,islet1,99,False
540,dd_Smed_v6_16399_0_1,meis,98,False
540,dd_Smed_v6_19757_0_1,dd19757,96,False
540,dd_Smed_v6_18952_0_1,scratch,89,False
541,dd_Smed_v6_14115_0_1,dd14115,1,True
541,dd_Smed_v6_19890_0_1,dd19890,4,True
541,dd_Smed_v6_13343_0_1,dd13343,18,False
541,dd_Smed_v6_26877_0_1,dd26877,5,True
541,dd_Smed_v6_2946_0_1,dd2946,2,True
541,dd_Smed_v6_38342_0_1,dd38342,6,True
541,dd_Smed_v6_28804_0_1,dd28804,17,False
541,dd_Smed_v6_14712_0_1,dd14712,16,False
541,dd_Smed_v6_22331_0_1,dd22331,3,True
541,dd_Smed_v6_22163_0_1,dd22163,8,True
541,dd_Smed_v6_16472_0_1,dd16472,43,False
541,dd_Smed_v6_31784_0_1,dd31784,11,False
541,dd_Smed_v6_16955_0_1,dd16955,21,False
541,dd_Smed_v6_28888_0_1,dd28888,14,False
541,dd_Smed_v6_18207_0_1,dd18207,31,False
541,dd_Smed_v6_16007_0_1,dd16007,23,False
541,dd_Smed_v6_37930_0_1,dd37930,7,True
541,dd_Smed_v6_31217_0_1,dd31217,37,False
541,dd_Smed_v6_30562_0_1,dd30562,10,True
541,dd_Smed_v6_6626_0_1,dd6626,19,False
541,dd_Smed_v6_14824_0_1,dd14824,20,False
541,dd_Smed_v6_11930_0_1,dd11930,24,False
541,dd_Smed_v6_29211_0_1,dd29211,25,False
541,dd_Smed_v6_34144_0_1,dd34144,13,False
541,dd_Smed_v6_12170_0_1,dd12170,39,False
541,dd_Smed_v6_12722_0_1,dd12722,44,False
541,dd_Smed_v6_35379_0_1,dd35379,42,False
541,dd_Smed_v6_11150_0_1,dd11150,41,False
541,dd_Smed_v6_10320_0_1,dd10320,33,False
541,dd_Smed_v6_36829_0_1,dd36829,51,False
541,dd_Smed_v6_12010_0_1,dd12010,9,True
541,dd_Smed_v6_4048_0_1,dd4048,30,False
541,dd_Smed_v6_12317_0_1,dd12317,15,False
541,dd_Smed_v6_20282_0_1,dd20282,12,False
541,dd_Smed_v6_17324_0_1,dd17324,40,False
541,dd_Smed_v6_14213_0_1,dd14213,28,False
541,dd_Smed_v6_9774_0_1,Six1/2-2,45,False
541,dd_Smed_v6_18125_0_1,dd18125,34,False
541,dd_Smed_v6_13474_0_1,dd13474,27,False
541,dd_Smed_v6_9596_0_1,dd9596,32,False
541,dd_Smed_v6_15253_0_1,pitx,38,False
541,dd_Smed_v6_17476_0_1,dd17476,48,False
541,dd_Smed_v6_7227_0_1,dd7227,29,False
541,dd_Smed_v6_16646_0_1,dd16646,65,False
541,dd_Smed_v6_11893_0_1,dd11893,26,False
541,dd_Smed_v6_33456_0_1,dd33456,35,False
541,dd_Smed_v6_18422_0_1,dd18422,57,False
541,dd_Smed_v6_46523_0,dd46523,22,False
541,dd_Smed_v6_13704_0_1,ptf-4,63,False
541,dd_Smed_v6_33575_0_1,dd33575,36,False
541,dd_Smed_v6_16524_0_1,dd16524,55,False
541,dd_Smed_v6_9287_0_1,dd9287,54,False
541,dd_Smed_v6_14753_0_1,ascl-2,47,False
541,dd_Smed_v6_10911_0_1,dd10911,50,False
541,dd_Smed_v6_13898_0_1,nkx2-like,49,False
541,dd_Smed_v6_7033_0_1,dd7033,60,False
541,dd_Smed_v6_16466_0_1,dd16466,62,False
541,dd_Smed_v6_16124_0_1,runt-1,52,False
541,dd_Smed_v6_14633_0_1,otxA,61,False
541,dd_Smed_v6_37276_0_1,dd37276,58,False
541,dd_Smed_v6_52497_0_1,hmx-1,80,False
541,dd_Smed_v6_1399_0_1,dd1399,72,False
541,dd_Smed_v6_25769_0_1,dd25769,64,False
541,dd_Smed_v6_48430_0_1,ovo,71,False
541,dd_Smed_v6_19286_0_1,dd19286,59,False
541,dd_Smed_v6_15104_0_1,ap2,78,False
541,dd_Smed_v6_49988_0_1,dd49988,56,False
541,dd_Smed_v6_13056_0_1,tcf1,75,False
541,dd_Smed_v6_15555_0_1,pou4l-1,83,False
541,dd_Smed_v6_15144_0_1,lhx2/9,69,False
